Time,I,II,III,AVR,AVL,AVF,V1,V2,V3,V4,V5,V6
3.558,-71,-104,-30,87,-19,-68,301,497,421,138,655,-185
3.56,-74,-92,-16,82,-27,-55,309,510,441,154,688,-183
3.562,-76,-86,-6,79,-34,-47,314,519,454,164,717,-182
3.564,-78,-82,-1,79,-35,-42,318,525,462,170,745,-180
3.566,-79,-81,0,79,-37,-40,322,528,470,175,769,-180
3.568,-79,-81,0,79,-37,-40,323,533,475,179,792,-180
3.57,-78,-79,-1,78,-37,-40,327,537,480,180,815,-179
3.572,-74,-79,-1,76,-35,-42,328,540,484,182,834,-179
3.574,-74,-79,-3,76,-34,-42,330,543,488,183,852,-179
3.576,-73,-79,-3,74,-34,-42,331,546,493,183,868,-180
3.578,-74,-79,-3,76,-34,-42,331,550,494,183,885,-182
3.58,-76,-82,-3,79,-35,-43,331,553,497,182,899,-183
3.582,-79,-84,-3,81,-37,-43,330,556,501,182,916,-185
3.584,-81,-84,-3,82,-37,-43,328,559,504,182,934,-187
3.586,-82,-84,-1,82,-39,-43,330,564,510,185,950,-187
3.588,-82,-82,0,82,-40,-42,331,571,517,188,968,-187
3.59,-84,-82,0,82,-42,-40,333,577,524,193,986,-185
3.592,-86,-81,1,82,-43,-39,335,584,530,195,1002,-185
3.594,-87,-81,3,82,-45,-37,338,589,535,198,1017,-185
3.596,-87,-81,4,82,-47,-37,343,593,541,200,1031,-183
3.598,-87,-79,6,82,-47,-35,346,598,548,201,1046,-182
3.6,-87,-79,6,82,-47,-35,349,603,553,203,1062,-180
3.602,-86,-78,6,81,-47,-34,353,608,558,206,1080,-180
3.604,-84,-76,6,79,-45,-34,356,615,564,208,1098,-179
3.606,-82,-74,4,78,-43,-34,361,621,571,211,1117,-179
3.608,-81,-74,4,78,-43,-34,364,628,579,214,1137,-179
3.61,-82,-76,3,79,-43,-35,366,634,584,216,1155,-179
3.612,-84,-78,3,81,-43,-37,369,641,590,219,1171,-179
3.614,-86,-79,4,82,-45,-37,371,647,597,221,1186,-179
3.616,-87,-81,4,84,-47,-37,372,652,602,221,1200,-180
3.618,-89,-82,4,84,-47,-37,374,657,608,222,1213,-180
3.62,-89,-81,6,84,-48,-37,377,663,615,224,1231,-180
3.622,-87,-79,6,82,-47,-35,379,670,621,227,1251,-179
3.624,-86,-78,6,81,-47,-35,382,676,628,231,1272,-179
3.626,-84,-76,6,79,-45,-34,384,683,636,234,1293,-179
3.628,-82,-74,6,78,-45,-32,387,693,644,239,1316,-179
3.63,-79,-71,6,74,-43,-30,392,701,654,244,1337,-179
3.632,-78,-69,6,73,-42,-30,395,709,662,247,1355,-180
3.634,-78,-71,4,74,-42,-32,397,716,670,248,1368,-183
3.636,-78,-74,3,74,-40,-35,400,724,676,250,1379,-187
3.638,-79,-76,0,76,-40,-37,401,730,681,250,1391,-190
3.64,-81,-79,0,79,-40,-39,403,735,686,248,1406,-193
3.642,-84,-82,0,82,-40,-42,405,742,693,248,1420,-196
3.644,-87,-86,0,86,-43,-42,408,748,698,250,1438,-200
3.646,-91,-89,0,87,-45,-43,411,755,706,252,1456,-203
3.648,-92,-89,1,91,-47,-43,416,763,712,253,1474,-206
3.65,-96,-91,3,92,-48,-43,421,771,720,257,1492,-208
3.652,-96,-91,3,92,-50,-43,426,779,729,258,1508,-209
3.654,-94,-91,3,91,-48,-43,431,787,737,262,1523,-211
3.656,-92,-89,1,89,-47,-42,436,795,745,265,1537,-213
3.658,-91,-89,1,89,-47,-43,441,802,751,268,1552,-216
3.66,-92,-91,1,91,-47,-45,444,808,758,268,1570,-219
3.662,-96,-94,1,94,-48,-45,447,815,764,270,1591,-222
3.664,-99,-96,1,97,-50,-47,452,821,772,271,1614,-226
3.666,-100,-99,1,99,-50,-48,457,829,781,276,1640,-227
3.668,-100,-99,1,99,-52,-48,463,838,790,281,1668,-227
3.67,-99,-97,1,97,-50,-45,471,847,800,286,1695,-229
3.672,-97,-94,1,94,-50,-43,478,857,810,291,1721,-229
3.674,-96,-91,3,92,-50,-42,486,867,820,296,1742,-231
3.676,-96,-91,3,92,-50,-42,493,873,826,297,1760,-232
3.678,-99,-92,4,94,-52,-42,499,880,831,299,1777,-235
3.68,-99,-94,4,96,-53,-42,504,886,838,299,1798,-239
3.682,-102,-96,4,97,-53,-43,509,891,844,301,1820,-244
3.684,-104,-97,6,99,-55,-43,514,898,849,301,1845,-248
3.686,-107,-97,8,100,-56,-43,519,903,855,302,1871,-252
3.688,-109,-97,9,102,-60,-42,524,911,864,305,1897,-255
3.69,-110,-96,13,102,-61,-40,528,917,872,309,1925,-258
3.692,-113,-97,14,105,-65,-39,533,925,878,310,1947,-262
3.694,-117,-97,16,107,-66,-39,540,932,885,314,1969,-265
3.696,-117,-99,16,107,-66,-40,545,938,890,315,1985,-270
3.698,-118,-102,14,109,-66,-42,550,943,895,315,2001,-275
3.7,-120,-107,13,113,-66,-45,553,948,898,314,2017,-281
3.702,-123,-110,9,117,-66,-48,558,951,901,314,2037,-288
3.704,-125,-113,9,118,-68,-50,563,956,906,314,2060,-292
3.706,-126,-113,11,120,-68,-50,567,963,912,315,2084,-297
3.708,-128,-113,13,120,-69,-48,572,968,919,317,2110,-301
3.71,-128,-112,14,120,-71,-47,579,974,925,318,2133,-305
3.712,-130,-112,16,120,-73,-47,584,981,930,320,2154,-309
3.714,-131,-113,16,122,-74,-47,590,986,937,320,2170,-314
3.716,-133,-113,16,122,-74,-47,597,991,942,320,2183,-318
3.718,-136,-117,17,125,-76,-47,603,995,945,318,2196,-325
3.72,-139,-120,19,128,-79,-48,608,999,950,317,2213,-330
3.722,-144,-123,19,133,-81,-50,615,1004,956,315,2232,-336
3.724,-148,-125,21,135,-84,-50,620,1010,963,315,2253,-341
3.726,-149,-126,21,136,-86,-50,626,1017,969,315,2276,-344
3.728,-152,-128,22,139,-87,-50,633,1023,978,317,2299,-349
3.73,-156,-130,24,141,-91,-50,639,1030,986,318,2318,-356
3.732,-159,-131,26,144,-92,-50,646,1034,992,318,2336,-361
3.734,-161,-131,26,144,-94,-50,652,1041,1000,320,2349,-367
3.736,-161,-133,26,146,-94,-52,659,1046,1007,322,2361,-372
3.738,-162,-135,26,148,-94,-53,663,1049,1015,322,2371,-379
3.74,-162,-136,24,149,-94,-53,668,1052,1021,323,2385,-384
3.742,-164,-138,24,149,-94,-55,673,1056,1028,325,2403,-388
3.744,-164,-139,22,151,-94,-56,676,1059,1034,327,2423,-393
3.746,-164,-141,22,152,-94,-58,680,1061,1043,330,2444,-397
3.748,-165,-141,21,152,-94,-58,683,1064,1052,333,2465,-400
3.75,-169,-144,22,156,-96,-60,686,1067,1061,336,2486,-405
3.752,-170,-146,22,157,-97,-60,689,1067,1069,341,2504,-408
3.754,-172,-148,22,159,-97,-61,693,1069,1077,346,2519,-413
3.756,-172,-148,22,159,-97,-61,696,1067,1083,353,2532,-416
3.758,-170,-148,21,159,-96,-61,698,1065,1090,358,2545,-418
3.76,-170,-148,19,159,-96,-63,696,1064,1095,364,2563,-421
3.762,-170,-149,17,159,-94,-65,694,1059,1100,372,2584,-423
3.764,-170,-151,16,159,-92,-66,691,1054,1104,380,2608,-424
3.766,-170,-152,14,161,-92,-68,686,1049,1109,388,2634,-424
3.768,-170,-154,14,161,-92,-68,681,1043,1113,397,2660,-424
3.77,-170,-154,13,161,-92,-69,676,1038,1117,406,2686,-424
3.772,-172,-156,13,162,-92,-71,672,1030,1119,413,2707,-423
3.774,-174,-159,13,165,-94,-73,665,1021,1119,421,2724,-421
3.776,-174,-161,13,165,-94,-73,657,1012,1119,427,2737,-418
3.778,-172,-159,11,165,-92,-73,649,1002,1117,434,2751,-414
3.78,-170,-157,11,162,-91,-71,641,991,1116,442,2771,-410
3.782,-165,-152,13,157,-89,-68,629,979,1113,450,2794,-403
3.784,-161,-146,13,152,-87,-65,620,968,1111,460,2821,-395
3.786,-154,-138,13,146,-84,-61,608,956,1108,470,2852,-387
3.788,-148,-131,14,139,-82,-58,595,943,1103,480,2883,-379
3.79,-143,-126,14,135,-79,-55,582,929,1098,489,2912,-371
3.792,-139,-122,14,130,-78,-52,569,914,1091,497,2940,-362
3.794,-133,-117,14,125,-74,-50,556,896,1083,507,2961,-353
3.796,-126,-110,14,118,-71,-47,541,880,1075,517,2981,-343
3.798,-122,-104,14,112,-68,-43,525,860,1065,525,3002,-330
3.8,-115,-97,16,105,-66,-39,509,841,1054,535,3028,-318
3.802,-107,-87,17,97,-63,-34,493,820,1041,543,3059,-304
3.804,-99,-79,17,89,-60,-29,475,799,1028,551,3093,-288
3.806,-92,-71,19,81,-56,-26,457,776,1010,559,3129,-271
3.808,-86,-65,19,74,-53,-21,437,751,994,567,3166,-253
3.81,-79,-55,21,66,-50,-16,419,727,974,574,3202,-237
3.812,-69,-45,22,56,-47,-11,400,701,953,579,3236,-218
3.814,-60,-34,22,47,-42,-4,380,673,930,582,3264,-200
3.816,-48,-24,22,35,-35,0,359,646,904,584,3290,-182
3.818,-37,-14,21,26,-30,1,338,615,873,580,3314,-164
3.82,-29,-6,21,16,-26,6,315,582,842,577,3345,-146
3.822,-21,0,22,8,-22,11,294,551,812,572,3379,-128
3.824,-14,8,24,1,-19,16,275,519,779,566,3415,-109
3.826,-9,14,26,-3,-17,19,253,488,746,558,3453,-92
3.828,-4,19,26,-6,-16,22,234,457,712,546,3485,-74
3.83,-1,22,26,-9,-14,24,213,424,680,535,3516,-60
3.832,0,26,26,-13,-13,26,195,393,646,520,3539,-45
3.834,1,29,26,-16,-11,27,179,364,613,506,3554,-32
3.836,4,32,26,-19,-11,29,162,335,579,488,3560,-21
3.838,8,35,26,-22,-9,30,148,307,546,471,3565,-11
3.84,11,39,26,-26,-6,32,135,281,515,455,3572,0
3.842,16,42,26,-29,-4,34,122,257,486,437,3581,6
3.844,17,43,24,-32,-3,34,110,234,457,421,3591,16
3.846,21,45,24,-34,-1,34,100,213,431,406,3601,26
3.848,21,47,24,-35,-1,35,91,193,406,392,3607,35
3.85,21,47,24,-35,0,35,81,175,384,377,3612,43
3.852,22,47,24,-35,0,35,73,157,361,361,3611,50
3.854,24,48,22,-37,0,35,65,141,338,346,3602,58
3.856,24,50,22,-39,0,35,56,126,315,331,3591,63
3.858,26,52,22,-40,0,37,50,110,296,315,3583,68
3.86,27,53,22,-42,0,37,43,97,276,301,3578,71
3.862,29,53,22,-42,1,37,39,84,258,286,3575,74
3.864,27,53,22,-42,0,37,32,73,240,271,3573,76
3.866,27,52,22,-40,0,37,27,61,224,257,3570,78
3.868,27,52,22,-40,0,35,22,52,209,244,3567,79
3.87,26,50,22,-39,0,35,16,43,195,229,3558,79
3.872,24,47,21,-37,0,32,11,34,180,214,3542,79
3.874,22,43,19,-34,0,30,4,26,165,200,3518,76
3.876,19,39,17,-30,0,27,1,17,154,187,3487,74
3.878,17,37,17,-29,0,26,0,11,143,174,3453,73
3.88,16,35,17,-27,0,26,-1,4,135,162,3420,69
3.882,16,34,16,-26,0,24,-1,0,126,152,3393,68
3.884,13,30,16,-22,0,22,-3,-1,122,144,3368,66
3.886,13,29,14,-21,0,21,-3,-4,117,138,3349,65
3.888,11,27,14,-21,0,19,-1,-6,112,131,3332,63
3.89,11,26,13,-19,0,19,-1,-8,110,126,3313,61
3.892,9,24,13,-17,-1,17,-1,-8,107,122,3287,60
3.894,8,21,13,-16,-1,16,-1,-9,104,117,3249,56
3.896,4,17,11,-11,-3,14,-3,-11,100,110,3202,52
3.898,1,14,11,-8,-4,11,-3,-13,97,105,3150,48
3.9,0,13,9,-6,-4,9,-3,-14,94,100,3101,45
3.902,0,11,9,-6,-4,9,-1,-14,92,97,3056,43
3.904,0,11,9,-6,-3,9,0,-14,92,94,3010,40
3.906,1,13,9,-8,-3,9,0,-14,92,92,2965,40
3.908,3,16,11,-11,-3,13,1,-13,92,92,2919,40
3.91,4,17,11,-13,-1,14,6,-9,94,94,2868,39
3.912,4,19,13,-13,-3,16,8,-9,96,96,2807,39
3.914,4,21,14,-13,-3,16,11,-8,96,96,2738,37
3.916,4,21,14,-13,-4,17,13,-8,96,97,2662,37
3.918,3,19,16,-13,-6,17,16,-9,97,99,2585,35
3.92,0,16,14,-9,-6,16,16,-9,97,97,2514,32
3.922,0,13,14,-6,-8,13,16,-9,97,97,2444,30
3.924,0,11,13,-4,-8,11,16,-11,99,97,2374,27
3.926,-1,9,13,-4,-8,11,16,-11,99,97,2305,26
3.928,-1,9,13,-3,-8,9,16,-9,100,99,2234,26
3.93,-3,8,13,-3,-8,9,17,-9,102,102,2159,26
3.932,-3,8,13,-1,-8,9,17,-8,104,105,2078,26
3.934,-4,6,13,-1,-9,9,17,-6,105,107,1988,26
3.936,-4,6,13,0,-9,9,17,-6,107,110,1899,26
3.938,-4,6,11,0,-8,8,17,-6,109,113,1820,26
3.94,-6,3,11,0,-9,8,16,-6,110,115,1765,26
3.942,-8,1,11,0,-9,6,14,-6,112,117,1731,24
3.944,-8,1,11,1,-9,6,13,-6,113,118,1723,21
3.946,-8,1,11,1,-11,6,13,-4,115,120,1741,19
3.948,-9,3,13,1,-11,8,13,-3,117,122,1778,16
3.95,-9,3,14,1,-13,8,13,-1,120,123,1820,14
3.952,-9,3,14,1,-13,8,13,-1,120,123,1858,11
3.954,-11,3,14,1,-14,8,13,-1,122,125,1887,9
3.956,-13,3,16,3,-16,8,11,-1,123,125,1913,9
3.958,-14,1,17,4,-17,9,11,-1,125,126,1943,9
3.96,-14,4,19,3,-17,11,13,-1,128,130,1978,11
3.962,-14,6,21,1,-17,13,13,0,131,133,2016,13
3.964,-13,8,22,0,-17,14,13,1,136,136,2056,16
3.966,-11,9,21,0,-17,14,14,4,139,141,2094,17
3.968,-8,11,21,-1,-14,16,16,6,143,144,2115,19
3.97,-6,11,17,-3,-13,14,17,9,144,148,2109,21
3.972,-4,9,16,-1,-11,11,17,11,146,149,2065,21
3.974,-6,4,13,0,-9,8,19,13,146,151,1988,21
3.976,-6,0,9,0,-8,4,19,13,146,151,1879,21
3.978,-8,-1,6,3,-8,1,19,13,146,151,1739,22
3.98,-11,-4,4,6,-8,0,21,13,146,149,1576,22
3.982,-13,-6,6,8,-9,0,22,14,148,151,1430,24
3.984,-13,-4,8,8,-11,0,26,16,149,152,1331,26
3.986,-14,-3,9,8,-11,1,27,17,151,154,1285,27
3.988,-14,-3,11,8,-13,1,29,21,151,157,1277,29
3.99,-16,-3,11,9,-14,3,30,22,152,157,1280,29
3.992,-16,-3,11,8,-14,3,30,24,151,159,1274,29
3.994,-14,-1,11,6,-13,3,30,26,151,159,1257,27
3.996,-13,0,11,4,-13,4,29,27,148,159,1241,26
3.998,-11,0,11,3,-13,4,27,27,144,157,1240,24
4.0,-9,3,13,1,-13,8,27,27,141,157,1261,21
4.002,-8,6,16,0,-13,11,26,27,138,157,1303,17
4.004,-8,9,19,0,-14,14,26,27,135,157,1358,14
4.006,-8,13,22,-1,-16,17,26,27,131,157,1412,11
4.008,-8,14,24,-1,-17,19,26,27,130,157,1448,8
4.01,-11,14,26,-1,-19,19,26,27,126,156,1453,3
4.012,-14,13,27,0,-21,19,26,26,123,154,1420,0
4.014,-17,9,29,3,-24,19,24,26,120,154,1362,-1
4.016,-24,4,30,8,-27,16,22,26,117,152,1295,-4
4.018,-29,0,29,13,-29,14,21,26,113,151,1231,-6
4.02,-32,-3,27,16,-30,11,21,26,112,151,1171,-8
4.022,-30,-4,26,16,-29,9,21,26,110,151,1109,-8
4.024,-29,-3,24,14,-27,9,22,27,110,152,1039,-8
4.026,-26,-1,22,11,-24,9,22,29,110,154,951,-8
4.028,-21,0,22,9,-22,9,22,29,110,154,833,-9
4.03,-17,3,21,4,-19,11,22,30,109,152,676,-11
4.032,-14,6,21,1,-17,13,22,30,107,151,506,-13
4.034,-11,9,21,0,-16,14,22,29,102,148,338,-16
4.036,-11,9,21,0,-16,16,21,27,99,146,179,-19
4.038,-11,11,22,0,-17,16,21,27,96,143,22,-21
4.04,-11,13,24,0,-19,17,21,27,92,143,-133,-22
4.042,-13,13,26,0,-21,19,22,29,91,141,-307,-22
4.044,-14,13,27,0,-22,19,22,29,89,141,-514,-22
4.046,-17,9,27,1,-24,19,22,29,87,139,-764,-24
4.048,-19,6,27,4,-24,16,22,27,86,139,-1062,-24
4.05,-21,3,26,6,-24,14,22,27,84,138,-1407,-24
4.052,-21,3,24,6,-24,13,22,26,81,136,-1809,-22
4.054,-22,1,24,8,-24,13,22,26,78,135,-2268,-24
4.056,-24,0,24,11,-26,11,21,22,74,131,-2781,-26
4.058,-26,-1,22,13,-26,8,19,19,68,126,-3368,-29
4.06,-24,-1,19,11,-24,8,17,16,63,123,-4065,-30
4.062,-21,0,19,9,-21,8,17,14,58,120,-4899,-32
4.064,-17,1,19,6,-19,9,16,13,53,118,-5874,-32
4.066,-14,4,19,3,-19,13,17,13,50,118,-6948,-30
4.068,-11,8,21,0,-17,14,19,14,47,117,-8034,-30
4.07,-9,9,21,0,-16,14,21,14,40,115,-9026,-29
4.072,-9,8,19,0,-16,14,21,13,34,112,-9843,-27
4.074,-13,6,19,1,-17,13,22,13,26,107,-10462,-27
4.076,-14,4,19,3,-19,13,24,11,19,104,-10927,-26
4.078,-16,3,21,3,-19,13,26,11,14,99,-11318,-24
4.08,-16,3,21,4,-19,11,26,9,9,96,-11687,-22
4.082,-16,3,21,4,-19,11,26,8,6,92,-12034,-22
4.084,-16,4,22,3,-21,13,26,8,3,91,-12344,-21
4.086,-16,6,24,3,-21,14,26,8,1,87,-12634,-21
4.088,-17,8,26,3,-24,16,26,9,0,86,-12919,-19
4.09,-19,6,27,4,-24,16,26,8,-1,82,-13207,-21
4.092,-21,6,27,4,-26,16,26,8,-3,78,-13502,-22
4.094,-22,3,27,8,-26,14,26,8,-4,74,-13798,-24
4.096,-26,1,27,9,-26,13,24,6,-8,71,-14112,-26
4.098,-27,0,26,11,-27,13,24,6,-9,68,-14478,-27
4.1,-29,0,26,13,-27,11,24,4,-13,65,-14904,-29
4.102,-29,0,26,13,-27,11,26,4,-14,63,-15332,-30
4.104,-27,0,26,13,-27,11,27,6,-16,61,-15703,-30
4.106,-26,0,24,11,-26,11,29,6,-17,60,-15985,-30
4.108,-26,0,24,11,-26,11,30,6,-19,60,-16135,-30
4.11,-24,0,22,11,-24,9,34,8,-21,58,-16112,-30
4.112,-22,0,21,9,-22,9,35,8,-24,56,-15905,-29
4.114,-19,0,19,8,-21,9,35,8,-26,56,-15544,-29
4.116,-17,0,19,6,-19,9,35,8,-27,56,-15078,-27
4.118,-17,0,19,6,-19,9,35,8,-30,56,-14545,-27
4.12,-19,0,21,8,-21,9,34,6,-32,56,-13972,-27
4.122,-21,0,21,8,-21,11,30,6,-34,58,-13378,-26
4.124,-22,0,22,9,-22,11,29,4,-34,60,-12776,-27
4.126,-27,0,24,13,-26,11,27,4,-34,60,-12159,-27
4.128,-32,-3,26,17,-29,9,26,4,-34,61,-11526,-29
4.13,-32,-4,26,17,-30,9,24,6,-32,63,-10890,-30
4.132,-32,-3,26,16,-29,11,22,6,-32,65,-10260,-30
4.134,-29,-1,26,14,-27,11,21,6,-30,65,-9648,-30
4.136,-27,-1,22,13,-24,9,19,6,-30,65,-9057,-32
4.138,-24,0,21,11,-22,9,17,4,-30,65,-8486,-34
4.14,-21,0,19,9,-21,9,17,4,-29,65,-7934,-34
4.142,-21,0,19,8,-19,9,17,4,-27,66,-7417,-35
4.144,-19,0,19,8,-19,9,17,4,-26,68,-6950,-35
4.146,-17,1,19,6,-17,9,19,6,-22,69,-6545,-35
4.148,-16,1,17,4,-16,9,21,8,-21,71,-6208,-35
